stringency_index,new_deaths,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,day,month,year,new_cases_classes
0.8038277511961724,0.24216335540838851,0.46527963444571363,0.6544196699855093,0.37566666666666665,0.5474729190825014,0.23281802942819885,0.6409150929888476,0.26666666666666666,0.1818181818181818,0.0,83.0
0.8038277511961724,0.24061810154525384,0.47048100527428716,0.6594329921002198,0.37566666666666665,0.5515173798682016,0.23503756130874776,0.6409150929888476,0.26666666666666666,0.2727272727272727,0.0,86.0
0.8038277511961724,0.23532008830022075,0.48089589966701496,0.6727901650072454,0.37037037037037035,0.5616143903611732,0.24168063574843235,0.6499992045436467,0.26666666666666666,0.36363636363636365,0.0,90.0
0.8038277511961724,0.22450331125827813,0.4930486352477942,0.6894778665918758,0.36507407407407405,0.575755861639845,0.24833923139007885,0.652274209714113,0.26666666666666666,0.4545454545454545,0.0,90.0
0.8038277511961724,0.2503311258278146,0.49652431762389704,0.6928200813350162,0.36507407407407405,0.5777780920326951,0.24833923139007885,0.6545492148845793,0.26666666666666666,0.5454545454545454,0.0,75.0
0.8038277511961724,0.24635761589403973,0.4999999999999999,0.6994928247557612,0.35977777777777775,0.5838447832112453,0.25055876327062765,0.6613583212689119,0.26666666666666666,0.6363636363636364,0.0,89.0
0.8038277511961724,0.2589403973509934,0.5017378411880513,0.7011639321273314,0.35977777777777775,0.5878751025256668,0.25498230582976344,0.6636333264393782,0.26666666666666666,0.7272727272727273,0.0,95.0
0.8038277511961724,0.2671081677704194,0.503463529640522,0.7028350394989016,0.35448148148148145,0.5939417937042171,0.25942136959086104,0.6636333264393782,0.26666666666666666,0.8181818181818182,0.0,96.0
0.8038277511961724,0.2653421633554084,0.503463529640522,0.6894778665918758,0.35977777777777775,0.5878751025256668,0.25942136959086104,0.6568242200550456,0.26666666666666666,0.9090909090909091,0.0,97.0
0.8038277511961724,0.24613686534216334,0.5104148943927277,0.6878067592203058,0.36507407407407405,0.5878751025256668,0.26164090147140995,0.6454491942027141,0.26666666666666666,0.9999999999999999,0.0,94.0
